user_age,user_gender,user_caste,user_occupation,user_income,user_disability,user_is_bpl,user_land_owner,user_marital_status,user_state,user_education,scheme_id,scheme_min_age,scheme_max_age,scheme_max_income,scheme_gender,scheme_category,scheme_state,tfidf_score,category_match,relevant
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,66,10,3,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,67,-1,999,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,68,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,69,-1,999,99999999,All,Sports Infrastructure,Maharashtra,0.19,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,70,-1,999,99999999,All,Sports Scholarship,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,71,72,73,99999999,All,Sports & Youth Development,Maharashtra,0.61,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,72,48,49,99999999,All,Sports & Youth Development,Maharashtra,0.32,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,73,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.33,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,74,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.25,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,75,1,5,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,76,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,77,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,78,25,26,99999999,All,Sports & Youth Development,Maharashtra,0.21,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,79,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,80,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.89,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,81,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,82,-1,999,99999999,All,National Sports Scheme,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,83,-1,999,99999999,All,Sports Infrastructure,Maharashtra,0.78,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,84,-1,999,99999999,All,Sports Infrastructure,Maharashtra,5.47,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,85,25,30,99999999,All,National Sports Scheme,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,86,25,30,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,87,25,30,99999999,All,National Sports Scheme,Maharashtra,1.44,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,88,25,30,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,89,25,30,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,90,-1,999,99999999,All,Subsidy Scheme,Maharashtra,0.07,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,91,-1,999,99999999,All,Gattai Stall Scheme,Maharashtra,0.07,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,92,-1,999,99999999,All,Women & Child Development,Maharashtra,1.64,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,93,-1,999,99999999,All,Women & Child Development,Maharashtra,1.34,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,94,-1,999,99999999,Female,Scholarship,Maharashtra,4.52,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,95,-1,999,99999999,All,Women & Child Development,Maharashtra,17.89,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,96,-1,999,99999999,All,Women & Child Development,Maharashtra,3.51,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,97,-1,999,99999999,All,Women & Child Development,Maharashtra,0.75,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,98,-1,999,99999999,All,Women & Child Development,Maharashtra,14.05,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,99,-1,999,99999999,All,Women & Child Development,Maharashtra,2.26,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,100,-1,999,99999999,All,Women & Child Development,Maharashtra,0.95,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,101,-1,999,99999999,All,Women & Child Development,Maharashtra,1.05,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,102,-1,999,99999999,All,Women & Child Development,Maharashtra,0.09,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,103,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,104,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,105,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,106,-1,999,99999999,All,Women & Child Development,Maharashtra,0.13,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,107,-1,999,99999999,All,Women & Child Development,Maharashtra,0.45,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,108,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,109,-1,999,99999999,All,Women & Child Development,Maharashtra,0.38,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,110,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,111,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,112,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,113,-1,999,99999999,All,Women & Child Development,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,114,-1,999,99999999,All,Women & Child Development,Maharashtra,0.98,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,115,-1,999,99999999,All,Women & Child Development,Maharashtra,0.15,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,116,-1,999,99999999,All,Agriculture,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,117,-1,999,99999999,All,Agriculture,Maharashtra,0.85,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,118,-1,999,99999999,All,Agriculture - Irrigation,Maharashtra,0.5,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,119,-1,999,99999999,All,Farmer Income Support,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,120,-1,999,99999999,All,Agriculture,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,121,-1,999,99999999,All,Agriculture,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,122,-1,999,99999999,All,Farmer Insurance / Accident,Maharashtra,0.14,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,123,-1,999,99999999,All,Land / Asset Support for SC / Neo-Buddhists,Maharashtra,0.93,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,124,-1,999,99999999,All,Education & Scholarship,Maharashtra,0.7,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,125,-1,999,99999999,All,Scholarship,Maharashtra,3.18,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,126,-1,999,99999999,All,Education & Scholarship,Maharashtra,9.28,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,127,-1,999,99999999,All,Scholarship,Maharashtra,0.7,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,128,-1,999,99999999,All,Education & Scholarship,Maharashtra,2.32,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,129,-1,999,99999999,All,Education & Scholarship,Maharashtra,19.74,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,130,-1,999,99999999,All,Education & Scholarship,Maharashtra,0.44,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,131,-1,999,99999999,All,Education & Scholarship,Maharashtra,0.2,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,132,-1,999,99999999,All,Education & Scholarship,Maharashtra,13.91,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,133,-1,999,99999999,Female,Scholarship,Maharashtra,0.5,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,134,-1,999,99999999,All,Education & Scholarship,Maharashtra,12.23,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,135,-1,999,99999999,All,Education & Scholarship,Maharashtra,12.07,0.6,1
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,136,-1,999,99999999,All,Education & Scholarship,Maharashtra,7.43,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,137,-1,999,99999999,All,Scholarship,Maharashtra,1.22,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,138,-1,999,99999999,All,Education & Scholarship,Maharashtra,8.05,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,139,-1,999,99999999,All,Housing & Shelter,Maharashtra,0.67,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,140,-1,999,99999999,All,Housing & Shelter,Maharashtra,0.62,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,141,-1,999,99999999,All,Credit Linked Subsidy (CLSS),Maharashtra,5.78,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,142,-1,999,99999999,All,Housing & Shelter,Maharashtra,1.09,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,143,-1,999,99999999,All,Housing & Shelter,Maharashtra,3.1,0.6,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,144,-1,999,99999999,All,Housing & Shelter,Maharashtra,0.0,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,145,-1,999,99999999,All,Credit Linked Subsidy (CLSS),Maharashtra,1.15,0.0,0
22,Male,VJNT,Construction Worker,300000,0,0,0,Unmarried,Maharashtra,None,146,-1,999,99999999,All,PMAY - Housing for All,Maharashtra,0.58,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,1,20,31,99999999,All,Water & Sanitation,Maharashtra,0.35,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,2,14,20,99999999,All,Water & Sanitation,Maharashtra,0.12,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,3,-1,999,99999999,All,Water & Sanitation,Maharashtra,0.31,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,4,20,21,99999999,All,Water & Sanitation,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,5,23,31,99999999,All,Agriculture Credit,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,6,65,65,99999999,All,Social Security / Senior Citizen,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,7,18,35,99999999,All,Skill Development / Training,Maharashtra,1.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,8,-1,999,99999999,All,Scholarship / Education,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,9,-1,999,99999999,All,Scholarship / Education,Maharashtra,1.52,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,10,-1,999,99999999,All,Scholarship / Education,Maharashtra,0.47,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,11,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,12,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,13,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,14,-1,999,99999999,All,Health / De-addiction,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,15,-1,999,99999999,All,Health / De-addiction,Maharashtra,3.65,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,16,-1,999,99999999,All,Health / De-addiction,Maharashtra,9.32,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,17,-1,999,99999999,All,Health / De-addiction,Maharashtra,0.37,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,18,-1,999,99999999,All,Health / De-addiction,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,19,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,20,-1,999,99999999,All,Housing,Maharashtra,0.38,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,21,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,22,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,23,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,24,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,25,-1,999,99999999,All,Social Welfare,Maharashtra,0.52,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,26,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,27,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,28,-1,999,99999999,All,Social Welfare,Maharashtra,0.64,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,29,-1,999,99999999,All,Social Welfare,Maharashtra,1.05,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,30,-1,999,99999999,All,Social Welfare,Maharashtra,0.49,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,31,-1,999,99999999,All,Social Welfare,Maharashtra,0.42,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,32,-1,999,99999999,All,Social Welfare,Maharashtra,0.48,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,33,-1,999,99999999,All,Social Welfare,Maharashtra,0.72,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,34,-1,999,99999999,All,Social Welfare,Maharashtra,0.15,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,35,-1,999,99999999,All,Scholarship / Education,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,36,-1,999,99999999,All,Scholarship / Education,Maharashtra,0.43,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,37,-1,999,99999999,All,Social Welfare,Maharashtra,0.36,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,38,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,39,-1,999,99999999,All,Social Welfare,Maharashtra,1.15,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,40,-1,999,99999999,All,Social Welfare,Maharashtra,0.68,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,41,-1,999,99999999,All,Scholarship / Education,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,42,-1,999,99999999,All,Housing,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,43,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,44,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,45,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,46,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,47,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,48,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,49,18,60,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,50,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,51,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,52,-1,999,99999999,All,Social Welfare,Maharashtra,0.52,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,53,-1,999,99999999,All,Social Welfare,Maharashtra,0.37,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,54,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,55,-1,999,99999999,All,Social Welfare,Maharashtra,0.45,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,56,-1,999,99999999,All,Social Welfare,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,57,-1,999,99999999,All,Social Welfare,Maharashtra,0.75,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,58,-1,999,99999999,All,Sports Infrastructure,Maharashtra,2.65,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,59,-1,999,99999999,All,Sports Infrastructure,Maharashtra,0.5,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,60,-1,999,99999999,All,Sports Infrastructure,Maharashtra,3.06,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,61,10,10,99999999,All,Sports & Youth Development,Maharashtra,0.45,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,62,13,35,99999999,All,Sports & Youth Development,Maharashtra,1.55,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,63,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,64,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,65,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,66,10,3,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,67,-1,999,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,68,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,69,-1,999,99999999,All,Sports Infrastructure,Maharashtra,0.3,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,70,-1,999,99999999,All,Sports Scholarship,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,71,72,73,99999999,All,Sports & Youth Development,Maharashtra,3.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,72,48,49,99999999,All,Sports & Youth Development,Maharashtra,1.93,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,73,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.51,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,74,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.38,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,75,1,5,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,76,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,77,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,78,25,26,99999999,All,Sports & Youth Development,Maharashtra,0.33,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,79,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,80,-1,999,99999999,All,Sports & Youth Development,Maharashtra,1.39,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,81,-1,999,99999999,All,Sports & Youth Development,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,82,-1,999,99999999,All,National Sports Scheme,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,83,-1,999,99999999,All,Sports Infrastructure,Maharashtra,0.32,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,84,-1,999,99999999,All,Sports Infrastructure,Maharashtra,0.42,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,85,25,30,99999999,All,National Sports Scheme,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,86,25,30,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,87,25,30,99999999,All,National Sports Scheme,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,88,25,30,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,89,25,30,99999999,All,Sports Awards,Maharashtra,0.0,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,90,-1,999,99999999,All,Subsidy Scheme,Maharashtra,2.02,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,91,-1,999,99999999,All,Gattai Stall Scheme,Maharashtra,2.02,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,92,-1,999,99999999,All,Women & Child Development,Maharashtra,2.58,0.4,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,93,-1,999,99999999,All,Women & Child Development,Maharashtra,2.1,0.4,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,94,-1,999,99999999,Female,Scholarship,Maharashtra,7.09,0.0,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,95,-1,999,99999999,All,Women & Child Development,Maharashtra,6.18,0.4,0
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,96,-1,999,99999999,All,Women & Child Development,Maharashtra,9.15,0.4,1
28,Male,VJNT,Homemaker,300000,1,1,0,Widow,Maharashtra,None,97,-1,999,99999999,All,Women & Child Development,Maharashtra,1.18,0.4,0
